,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
0,2006,2006 Annual,Air Pollution,Alabama,43.0,14.2,0.61,,,AHR data,
1,2006,2006 Annual,Air Pollution,Alaska,4.0,6.8,-2.0,,,AHR data,
2,2006,2006 Annual,Air Pollution,Arizona,17.0,9.6,-1.04,,,AHR data,
3,2006,2006 Annual,Air Pollution,Arkansas,27.0,11.7,-0.29,,,AHR data,
4,2006,2006 Annual,Air Pollution,California,50.0,16.0,1.25,,,AHR data,
5,2006,2006 Annual,Air Pollution,Colorado,8.0,8.0,-1.61,,,AHR data,
6,2006,2006 Annual,Air Pollution,Connecticut,38.0,13.3,0.29,,,AHR data,
7,2006,2006 Annual,Air Pollution,Delaware,48.0,14.9,0.86,,,AHR data,
8,2006,2006 Annual,Air Pollution,Florida,14.0,9.4,-1.11,,,AHR data,
9,2006,2006 Annual,Air Pollution,Georgia,46.0,14.7,0.79,,,AHR data,
10,2006,2006 Annual,Air Pollution,Hawaii,1.0,4.9,-2.0,,,AHR data,
11,2006,2006 Annual,Air Pollution,Idaho,5.0,7.1,-1.93,,,AHR data,
12,2006,2006 Annual,Air Pollution,Illinois,47.0,14.8,0.82,,,AHR data,
13,2006,2006 Annual,Air Pollution,Indiana,45.0,14.6,0.75,,,AHR data,
14,2006,2006 Annual,Air Pollution,Iowa,23.0,10.8,-0.61,,,AHR data,
15,2006,2006 Annual,Air Pollution,Kansas,22.0,10.7,-0.64,,,AHR data,
16,2006,2006 Annual,Air Pollution,Kentucky,41.0,13.8,0.46,,,AHR data,
17,2006,2006 Annual,Air Pollution,Louisiana,29.0,11.8,-0.25,,,AHR data,
18,2006,2006 Annual,Air Pollution,Maine,20.0,10.3,-0.79,,,AHR data,
19,2006,2006 Annual,Air Pollution,Maryland,37.0,13.2,0.25,,,AHR data,
20,2006,2006 Annual,Air Pollution,Massachusetts,25.0,10.9,-0.57,,,AHR data,
21,2006,2006 Annual,Air Pollution,Michigan,39.0,13.4,0.32,,,AHR data,
22,2006,2006 Annual,Air Pollution,Minnesota,12.0,8.8,-1.32,,,AHR data,
23,2006,2006 Annual,Air Pollution,Mississippi,30.0,12.2,-0.11,,,AHR data,
24,2006,2006 Annual,Air Pollution,Missouri,32.0,12.5,0.0,,,AHR data,
25,2006,2006 Annual,Air Pollution,Montana,8.0,8.0,-1.61,,,AHR data,
26,2006,2006 Annual,Air Pollution,Nebraska,10.0,8.1,-1.57,,,AHR data,
27,2006,2006 Annual,Air Pollution,Nevada,13.0,9.3,-1.14,,,AHR data,
28,2006,2006 Annual,Air Pollution,New Hampshire,14.0,9.4,-1.11,,,AHR data,
29,2006,2006 Annual,Air Pollution,New Jersey,36.0,13.0,0.18,,,AHR data,
30,2006,2006 Annual,Air Pollution,New Mexico,6.0,7.3,-1.86,,,AHR data,
31,2006,2006 Annual,Air Pollution,New York,31.0,12.4,-0.04,,,AHR data,
32,2006,2006 Annual,Air Pollution,North Carolina,34.0,12.8,0.11,,,AHR data,
33,2006,2006 Annual,Air Pollution,North Dakota,3.0,5.5,-2.0,,,AHR data,
34,2006,2006 Annual,Air Pollution,Ohio,44.0,14.3,0.64,,,AHR data,
35,2006,2006 Annual,Air Pollution,Oklahoma,19.0,10.0,-0.89,,,AHR data,
36,2006,2006 Annual,Air Pollution,Oregon,11.0,8.2,-1.54,,,AHR data,
37,2006,2006 Annual,Air Pollution,Pennsylvania,48.0,14.9,0.86,,,AHR data,
38,2006,2006 Annual,Air Pollution,Rhode Island,23.0,10.8,-0.61,,,AHR data,
39,2006,2006 Annual,Air Pollution,South Carolina,34.0,12.8,0.11,,,AHR data,
40,2006,2006 Annual,Air Pollution,South Dakota,7.0,7.7,-1.71,,,AHR data,
41,2006,2006 Annual,Air Pollution,Tennessee,39.0,13.4,0.32,,,AHR data,
42,2006,2006 Annual,Air Pollution,Texas,26.0,11.4,-0.39,,,AHR data,
43,2006,2006 Annual,Air Pollution,Utah,27.0,11.7,-0.29,,,AHR data,
44,2006,2006 Annual,Air Pollution,Vermont,16.0,9.5,-1.07,,,AHR data,
45,2006,2006 Annual,Air Pollution,Virginia,33.0,12.7,0.07,,,AHR data,
46,2006,2006 Annual,Air Pollution,Washington,17.0,9.6,-1.04,,,AHR data,
47,2006,2006 Annual,Air Pollution,West Virginia,42.0,13.9,0.5,,,AHR data,
48,2006,2006 Annual,Air Pollution,Wisconsin,21.0,10.6,-0.68,,,AHR data,
49,2006,2006 Annual,Air Pollution,Wyoming,2.0,5.2,-2.0,,,AHR data,
50,2006,2006 Annual,Air Pollution,United States,,12.5,,,,AHR data,
51,2006,2006 Annual,Air Pollution,District of Columbia,,11.6,,,,AHR data,
52,2006,2006 Annual,All Determinants,Alaska,42.0,-0.327,,,,AHR data,
53,2006,2006 Annual,All Determinants,Arizona,35.0,-0.205,,,,AHR data,
54,2006,2006 Annual,All Determinants,Arkansas,47.0,-0.426,,,,AHR data,
55,2006,2006 Annual,All Determinants,California,24.0,0.13699999999999998,,,,AHR data,
56,2006,2006 Annual,All Determinants,Colorado,20.0,0.21100000000000002,,,,AHR data,
57,2006,2006 Annual,All Determinants,Alabama,41.0,-0.324,,,,AHR data,
58,2006,2006 Annual,All Determinants,Connecticut,2.0,0.5870000000000001,,,,AHR data,
59,2006,2006 Annual,All Determinants,Delaware,26.0,0.1,,,,AHR data,
60,2006,2006 Annual,All Determinants,Florida,39.0,-0.317,,,,AHR data,
61,2006,2006 Annual,All Determinants,Georgia,38.0,-0.294,,,,AHR data,
62,2006,2006 Annual,All Determinants,Hawaii,10.0,0.38799999999999996,,,,AHR data,
63,2006,2006 Annual,All Determinants,Idaho,19.0,0.225,,,,AHR data,
64,2006,2006 Annual,All Determinants,Illinois,22.0,0.153,,,,AHR data,
65,2006,2006 Annual,All Determinants,Indiana,34.0,-0.158,,,,AHR data,
66,2006,2006 Annual,All Determinants,Iowa,8.0,0.409,,,,AHR data,
67,2006,2006 Annual,All Determinants,Kansas,14.0,0.316,,,,AHR data,
68,2006,2006 Annual,All Determinants,Kentucky,37.0,-0.266,,,,AHR data,
69,2006,2006 Annual,All Determinants,Louisiana,50.0,-0.518,,,,AHR data,
70,2006,2006 Annual,All Determinants,Maine,7.0,0.456,,,,AHR data,
71,2006,2006 Annual,All Determinants,Maryland,29.0,0.051,,,,AHR data,
72,2006,2006 Annual,All Determinants,Massachusetts,3.0,0.5479999999999999,,,,AHR data,
73,2006,2006 Annual,All Determinants,Michigan,23.0,0.14300000000000002,,,,AHR data,
74,2006,2006 Annual,All Determinants,Minnesota,4.0,0.54,,,,AHR data,
75,2006,2006 Annual,All Determinants,Mississippi,45.0,-0.406,,,,AHR data,
76,2006,2006 Annual,All Determinants,Missouri,31.0,-0.040999999999999995,,,,AHR data,
77,2006,2006 Annual,All Determinants,Montana,25.0,0.124,,,,AHR data,
78,2006,2006 Annual,All Determinants,Nebraska,13.0,0.325,,,,AHR data,
79,2006,2006 Annual,All Determinants,Nevada,40.0,-0.318,,,,AHR data,
80,2006,2006 Annual,All Determinants,New Hampshire,5.0,0.536,,,,AHR data,
81,2006,2006 Annual,All Determinants,New Jersey,15.0,0.284,,,,AHR data,
82,2006,2006 Annual,All Determinants,New Mexico,48.0,-0.431,,,,AHR data,
83,2006,2006 Annual,All Determinants,New York,33.0,-0.114,,,,AHR data,
84,2006,2006 Annual,All Determinants,North Carolina,32.0,-0.046,,,,AHR data,
85,2006,2006 Annual,All Determinants,North Dakota,12.0,0.353,,,,AHR data,
86,2006,2006 Annual,All Determinants,Ohio,18.0,0.235,,,,AHR data,
87,2006,2006 Annual,All Determinants,Oklahoma,44.0,-0.345,,,,AHR data,
88,2006,2006 Annual,All Determinants,Oregon,27.0,0.084,,,,AHR data,
89,2006,2006 Annual,All Determinants,Pennsylvania,30.0,0.038,,,,AHR data,
90,2006,2006 Annual,All Determinants,Rhode Island,11.0,0.376,,,,AHR data,
91,2006,2006 Annual,All Determinants,South Carolina,49.0,-0.505,,,,AHR data,
92,2006,2006 Annual,All Determinants,South Dakota,17.0,0.267,,,,AHR data,
93,2006,2006 Annual,All Determinants,Tennessee,46.0,-0.415,,,,AHR data,
94,2006,2006 Annual,All Determinants,Texas,36.0,-0.24600000000000002,,,,AHR data,
95,2006,2006 Annual,All Determinants,United States,,,,,,AHR data,
96,2006,2006 Annual,All Determinants,Utah,6.0,0.465,,,,AHR data,
97,2006,2006 Annual,All Determinants,Vermont,1.0,0.679,,,,AHR data,
98,2006,2006 Annual,All Determinants,Virginia,16.0,0.275,,,,AHR data,
99,2006,2006 Annual,All Determinants,Washington,21.0,0.20800000000000002,,,,AHR data,
100,2006,2006 Annual,All Determinants,West Virginia,43.0,-0.337,,,,AHR data,
101,2006,2006 Annual,All Determinants,Wisconsin,9.0,0.39299999999999996,,,,AHR data,
102,2006,2006 Annual,All Determinants,Wyoming,28.0,0.077,,,,AHR data,
103,2006,2006 Annual,All Outcomes,Alaska,12.0,0.243,,,,AHR data,
104,2006,2006 Annual,All Outcomes,Arizona,15.0,0.212,,,,AHR data,
105,2006,2006 Annual,All Outcomes,Arkansas,45.0,-0.474,,,,AHR data,
106,2006,2006 Annual,All Outcomes,California,19.0,0.18899999999999997,,,,AHR data,
107,2006,2006 Annual,All Outcomes,Colorado,6.0,0.373,,,,AHR data,
108,2006,2006 Annual,All Outcomes,Connecticut,5.0,0.39899999999999997,,,,AHR data,
109,2006,2006 Annual,All Outcomes,Delaware,34.0,-0.07200000000000001,,,,AHR data,
110,2006,2006 Annual,All Outcomes,Florida,30.0,0.019,,,,AHR data,
111,2006,2006 Annual,All Outcomes,Georgia,40.0,-0.242,,,,AHR data,
112,2006,2006 Annual,All Outcomes,Hawaii,1.0,0.551,,,,AHR data,
113,2006,2006 Annual,All Outcomes,Idaho,18.0,0.198,,,,AHR data,
114,2006,2006 Annual,All Outcomes,Illinois,31.0,0.012,,,,AHR data,
115,2006,2006 Annual,All Outcomes,Indiana,41.0,-0.281,,,,AHR data,
116,2006,2006 Annual,All Outcomes,Iowa,11.0,0.271,,,,AHR data,
117,2006,2006 Annual,All Outcomes,Kansas,22.0,0.153,,,,AHR data,
118,2006,2006 Annual,All Outcomes,Kentucky,46.0,-0.494,,,,AHR data,
119,2006,2006 Annual,All Outcomes,Louisiana,43.0,-0.426,,,,AHR data,
120,2006,2006 Annual,All Outcomes,Maine,26.0,0.061,,,,AHR data,
121,2006,2006 Annual,All Outcomes,Maryland,32.0,-0.057999999999999996,,,,AHR data,
122,2006,2006 Annual,All Outcomes,Alabama,48.0,-0.542,,,,AHR data,
123,2006,2006 Annual,All Outcomes,Massachusetts,9.0,0.304,,,,AHR data,
124,2006,2006 Annual,All Outcomes,Michigan,36.0,-0.138,,,,AHR data,
125,2006,2006 Annual,All Outcomes,Minnesota,2.0,0.469,,,,AHR data,
126,2006,2006 Annual,All Outcomes,Mississippi,50.0,-0.6509999999999999,,,,AHR data,
127,2006,2006 Annual,All Outcomes,Missouri,39.0,-0.22,,,,AHR data,
128,2006,2006 Annual,All Outcomes,Montana,21.0,0.17300000000000001,,,,AHR data,
129,2006,2006 Annual,All Outcomes,Nebraska,8.0,0.321,,,,AHR data,
130,2006,2006 Annual,All Outcomes,Nevada,37.0,-0.141,,,,AHR data,
131,2006,2006 Annual,All Outcomes,New Hampshire,7.0,0.355,,,,AHR data,
132,2006,2006 Annual,All Outcomes,New Jersey,17.0,0.19899999999999998,,,,AHR data,
133,2006,2006 Annual,All Outcomes,New Mexico,24.0,0.109,,,,AHR data,
134,2006,2006 Annual,All Outcomes,New York,23.0,0.138,,,,AHR data,
135,2006,2006 Annual,All Outcomes,North Carolina,35.0,-0.12,,,,AHR data,
136,2006,2006 Annual,All Outcomes,North Dakota,4.0,0.405,,,,AHR data,
137,2006,2006 Annual,All Outcomes,Ohio,38.0,-0.16899999999999998,,,,AHR data,
138,2006,2006 Annual,All Outcomes,District of Columbia,,,,3.3,2.7,AHR data,
139,2006,2006 Annual,All Outcomes,Oklahoma,47.0,-0.513,,,,AHR data,
140,2006,2006 Annual,All Outcomes,Oregon,27.0,0.06,,,,AHR data,
141,2006,2006 Annual,All Outcomes,Pennsylvania,33.0,-0.067,,,,AHR data,
142,2006,2006 Annual,All Outcomes,Rhode Island,20.0,0.18,,,,AHR data,
143,2006,2006 Annual,All Outcomes,South Carolina,42.0,-0.292,,,,AHR data,
144,2006,2006 Annual,All Outcomes,South Dakota,16.0,0.20600000000000002,,,,AHR data,
145,2006,2006 Annual,All Outcomes,Tennessee,44.0,-0.455,,,,AHR data,
146,2006,2006 Annual,All Outcomes,Texas,25.0,0.081,,,,AHR data,
