,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
0,2000,2000 Annual,All Determinants,Alaska,35.0,-0.16699999999999998,,,,AHR data,
1,2000,2000 Annual,All Determinants,Arizona,41.0,-0.27399999999999997,,,,AHR data,
2,2000,2000 Annual,All Determinants,Arkansas,46.0,-0.387,,,,AHR data,
3,2000,2000 Annual,All Determinants,California,22.0,0.1,,,,AHR data,
4,2000,2000 Annual,All Determinants,Colorado,16.0,0.28800000000000003,,,,AHR data,
5,2000,2000 Annual,All Determinants,Alabama,39.0,-0.263,,,,AHR data,
6,2000,2000 Annual,All Determinants,Connecticut,4.0,0.49,,,,AHR data,
7,2000,2000 Annual,All Determinants,Delaware,33.0,-0.154,,,,AHR data,
8,2000,2000 Annual,All Determinants,Florida,40.0,-0.266,,,,AHR data,
9,2000,2000 Annual,All Determinants,Georgia,36.0,-0.17,,,,AHR data,
10,2000,2000 Annual,All Determinants,Hawaii,6.0,0.43799999999999994,,,,AHR data,
11,2000,2000 Annual,All Determinants,Idaho,29.0,-0.003,,,,AHR data,
12,2000,2000 Annual,All Determinants,Illinois,24.0,0.063,,,,AHR data,
13,2000,2000 Annual,All Determinants,Indiana,26.0,0.043,,,,AHR data,
14,2000,2000 Annual,All Determinants,Iowa,11.0,0.33299999999999996,,,,AHR data,
15,2000,2000 Annual,All Determinants,Kansas,21.0,0.156,,,,AHR data,
16,2000,2000 Annual,All Determinants,Kentucky,37.0,-0.204,,,,AHR data,
17,2000,2000 Annual,All Determinants,Louisiana,48.0,-0.469,,,,AHR data,
18,2000,2000 Annual,All Determinants,Maine,8.0,0.368,,,,AHR data,
19,2000,2000 Annual,All Determinants,Maryland,14.0,0.32299999999999995,,,,AHR data,
20,2000,2000 Annual,All Determinants,Massachusetts,3.0,0.49200000000000005,,,,AHR data,
21,2000,2000 Annual,All Determinants,Michigan,27.0,0.032,,,,AHR data,
22,2000,2000 Annual,All Determinants,Minnesota,1.0,0.669,,,,AHR data,
23,2000,2000 Annual,All Determinants,Mississippi,47.0,-0.444,,,,AHR data,
24,2000,2000 Annual,All Determinants,Missouri,30.0,-0.037000000000000005,,,,AHR data,
25,2000,2000 Annual,All Determinants,Montana,28.0,0.028999999999999998,,,,AHR data,
26,2000,2000 Annual,All Determinants,Nebraska,13.0,0.32799999999999996,,,,AHR data,
27,2000,2000 Annual,All Determinants,Nevada,49.0,-0.473,,,,AHR data,
28,2000,2000 Annual,All Determinants,New Hampshire,2.0,0.659,,,,AHR data,
29,2000,2000 Annual,All Determinants,New Jersey,17.0,0.255,,,,AHR data,
30,2000,2000 Annual,All Determinants,New Mexico,50.0,-0.51,,,,AHR data,
31,2000,2000 Annual,All Determinants,New York,34.0,-0.162,,,,AHR data,
32,2000,2000 Annual,All Determinants,North Carolina,31.0,-0.096,,,,AHR data,
33,2000,2000 Annual,All Determinants,North Dakota,23.0,0.092,,,,AHR data,
34,2000,2000 Annual,All Determinants,Ohio,25.0,0.05,,,,AHR data,
35,2000,2000 Annual,All Determinants,Oklahoma,44.0,-0.319,,,,AHR data,
36,2000,2000 Annual,All Determinants,Oregon,19.0,0.192,,,,AHR data,
37,2000,2000 Annual,All Determinants,Pennsylvania,18.0,0.198,,,,AHR data,
38,2000,2000 Annual,All Determinants,Rhode Island,12.0,0.32899999999999996,,,,AHR data,
39,2000,2000 Annual,All Determinants,South Carolina,45.0,-0.364,,,,AHR data,
40,2000,2000 Annual,All Determinants,South Dakota,20.0,0.16899999999999998,,,,AHR data,
41,2000,2000 Annual,All Determinants,Tennessee,38.0,-0.21899999999999997,,,,AHR data,
42,2000,2000 Annual,All Determinants,Texas,43.0,-0.315,,,,AHR data,
43,2000,2000 Annual,All Determinants,United States,,,,,,AHR data,
44,2000,2000 Annual,All Determinants,Utah,5.0,0.46799999999999997,,,,AHR data,
45,2000,2000 Annual,All Determinants,Vermont,7.0,0.434,,,,AHR data,
46,2000,2000 Annual,All Determinants,Virginia,10.0,0.335,,,,AHR data,
47,2000,2000 Annual,All Determinants,Washington,15.0,0.309,,,,AHR data,
48,2000,2000 Annual,All Determinants,West Virginia,42.0,-0.301,,,,AHR data,
49,2000,2000 Annual,All Determinants,Wisconsin,9.0,0.36200000000000004,,,,AHR data,
50,2000,2000 Annual,All Determinants,Wyoming,32.0,-0.11699999999999999,,,,AHR data,
51,2000,2000 Annual,All Outcomes,Alaska,12.0,0.31,,,,AHR data,
52,2000,2000 Annual,All Outcomes,Arizona,18.0,0.23199999999999998,,,,AHR data,
53,2000,2000 Annual,All Outcomes,Arkansas,46.0,-0.442,,,,AHR data,
54,2000,2000 Annual,All Outcomes,California,15.0,0.271,,,,AHR data,
55,2000,2000 Annual,All Outcomes,Colorado,6.0,0.466,,,,AHR data,
56,2000,2000 Annual,All Outcomes,Connecticut,17.0,0.25,,,,AHR data,
57,2000,2000 Annual,All Outcomes,Delaware,41.0,-0.263,,,,AHR data,
58,2000,2000 Annual,All Outcomes,Florida,25.0,0.1,,,,AHR data,
59,2000,2000 Annual,All Outcomes,Georgia,40.0,-0.243,,,,AHR data,
60,2000,2000 Annual,All Outcomes,Hawaii,1.0,0.665,,,,AHR data,
61,2000,2000 Annual,All Outcomes,Idaho,4.0,0.47700000000000004,,,,AHR data,
62,2000,2000 Annual,All Outcomes,Illinois,34.0,-0.141,,,,AHR data,
63,2000,2000 Annual,All Outcomes,Indiana,37.0,-0.196,,,,AHR data,
64,2000,2000 Annual,All Outcomes,Iowa,13.0,0.306,,,,AHR data,
65,2000,2000 Annual,All Outcomes,Kansas,21.0,0.191,,,,AHR data,
66,2000,2000 Annual,All Outcomes,Kentucky,45.0,-0.43,,,,AHR data,
67,2000,2000 Annual,All Outcomes,Louisiana,48.0,-0.511,,,,AHR data,
68,2000,2000 Annual,All Outcomes,Maine,22.0,0.172,,,,AHR data,
69,2000,2000 Annual,All Outcomes,Maryland,32.0,-0.113,,,,AHR data,
70,2000,2000 Annual,All Outcomes,Alabama,47.0,-0.488,,,,AHR data,
71,2000,2000 Annual,All Outcomes,Massachusetts,10.0,0.335,,,,AHR data,
72,2000,2000 Annual,All Outcomes,Michigan,31.0,-0.069,,,,AHR data,
73,2000,2000 Annual,All Outcomes,Minnesota,5.0,0.473,,,,AHR data,
74,2000,2000 Annual,All Outcomes,Mississippi,50.0,-0.607,,,,AHR data,
75,2000,2000 Annual,All Outcomes,Missouri,39.0,-0.20600000000000002,,,,AHR data,
76,2000,2000 Annual,All Outcomes,Montana,20.0,0.207,,,,AHR data,
77,2000,2000 Annual,All Outcomes,Nebraska,23.0,0.159,,,,AHR data,
78,2000,2000 Annual,All Outcomes,Nevada,36.0,-0.185,,,,AHR data,
79,2000,2000 Annual,All Outcomes,New Hampshire,7.0,0.431,,,,AHR data,
80,2000,2000 Annual,All Outcomes,New Jersey,27.0,0.048,,,,AHR data,
81,2000,2000 Annual,All Outcomes,New Mexico,11.0,0.322,,,,AHR data,
82,2000,2000 Annual,All Outcomes,New York,28.0,0.044000000000000004,,,,AHR data,
83,2000,2000 Annual,All Outcomes,North Carolina,38.0,-0.20199999999999999,,,,AHR data,
84,2000,2000 Annual,All Outcomes,North Dakota,3.0,0.5,,,,AHR data,
85,2000,2000 Annual,All Outcomes,Ohio,35.0,-0.14800000000000002,,,,AHR data,
86,2000,2000 Annual,All Outcomes,Oklahoma,43.0,-0.34700000000000003,,,,AHR data,
87,2000,2000 Annual,All Outcomes,Oregon,16.0,0.26899999999999996,,,,AHR data,
88,2000,2000 Annual,All Outcomes,Pennsylvania,33.0,-0.125,,,,AHR data,
89,2000,2000 Annual,All Outcomes,Rhode Island,26.0,0.077,,,,AHR data,
90,2000,2000 Annual,All Outcomes,South Carolina,42.0,-0.337,,,,AHR data,
91,2000,2000 Annual,All Outcomes,South Dakota,9.0,0.353,,,,AHR data,
92,2000,2000 Annual,All Outcomes,Tennessee,44.0,-0.419,,,,AHR data,
93,2000,2000 Annual,All Outcomes,Texas,29.0,0.033,,,,AHR data,
94,2000,2000 Annual,All Outcomes,United States,,,,,,AHR data,
95,2000,2000 Annual,All Outcomes,Utah,2.0,0.619,,,,AHR data,
96,2000,2000 Annual,All Outcomes,Vermont,24.0,0.13,,,,AHR data,
97,2000,2000 Annual,All Outcomes,Virginia,30.0,0.009000000000000001,,,,AHR data,
98,2000,2000 Annual,All Outcomes,Washington,8.0,0.379,,,,AHR data,
99,2000,2000 Annual,All Outcomes,West Virginia,49.0,-0.523,,,,AHR data,
100,2000,2000 Annual,All Outcomes,Wisconsin,19.0,0.217,,,,AHR data,
101,2000,2000 Annual,All Outcomes,Wyoming,14.0,0.295,,,,AHR data,
102,2000,2000 Annual,Binge Drinking,Alabama,13.0,11.6,-0.86,13.2,10.0,AHR data,
103,2000,2000 Annual,Binge Drinking,Alaska,42.0,17.9,0.89,20.8,15.0,AHR data,
104,2000,2000 Annual,Binge Drinking,Arizona,4.0,8.8,-1.64,10.8,6.8,AHR data,
105,2000,2000 Annual,Binge Drinking,Arkansas,7.0,9.9,-1.33,11.6,8.2,AHR data,
106,2000,2000 Annual,Binge Drinking,California,28.0,15.4,0.19,16.7,14.1,AHR data,
107,2000,2000 Annual,Binge Drinking,Colorado,38.0,16.6,0.53,18.6,14.6,AHR data,
108,2000,2000 Annual,Binge Drinking,Connecticut,23.0,14.6,-0.03,16.9,12.3,AHR data,
109,2000,2000 Annual,Binge Drinking,Delaware,34.0,16.1,0.39,18.5,13.7,AHR data,
110,2000,2000 Annual,Binge Drinking,Florida,18.0,12.9,-0.5,14.2,11.6,AHR data,
111,2000,2000 Annual,Binge Drinking,Georgia,10.0,11.1,-1.0,12.7,9.5,AHR data,
