,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
0,1999,1999 Annual,All Determinants,Arizona,45.0,-0.40700000000000003,,,,AHR data,
1,1999,1999 Annual,All Determinants,Arkansas,48.0,-0.426,,,,AHR data,
2,1999,1999 Annual,All Determinants,California,25.0,0.078,,,,AHR data,
3,1999,1999 Annual,All Determinants,Colorado,17.0,0.297,,,,AHR data,
4,1999,1999 Annual,All Determinants,Alabama,38.0,-0.259,,,,AHR data,
5,1999,1999 Annual,All Determinants,Alaska,35.0,-0.155,,,,AHR data,
6,1999,1999 Annual,All Determinants,Connecticut,2.0,0.556,,,,AHR data,
7,1999,1999 Annual,All Determinants,Delaware,33.0,-0.099,,,,AHR data,
8,1999,1999 Annual,All Determinants,Florida,43.0,-0.31,,,,AHR data,
9,1999,1999 Annual,All Determinants,Georgia,34.0,-0.129,,,,AHR data,
10,1999,1999 Annual,All Determinants,Hawaii,10.0,0.364,,,,AHR data,
11,1999,1999 Annual,All Determinants,Idaho,27.0,0.065,,,,AHR data,
12,1999,1999 Annual,All Determinants,Illinois,19.0,0.196,,,,AHR data,
13,1999,1999 Annual,All Determinants,Indiana,24.0,0.092,,,,AHR data,
14,1999,1999 Annual,All Determinants,Iowa,15.0,0.307,,,,AHR data,
15,1999,1999 Annual,All Determinants,Kansas,18.0,0.24,,,,AHR data,
16,1999,1999 Annual,All Determinants,Kentucky,37.0,-0.223,,,,AHR data,
17,1999,1999 Annual,All Determinants,Louisiana,50.0,-0.512,,,,AHR data,
18,1999,1999 Annual,All Determinants,Maine,6.0,0.441,,,,AHR data,
19,1999,1999 Annual,All Determinants,Maryland,16.0,0.306,,,,AHR data,
20,1999,1999 Annual,All Determinants,Massachusetts,4.0,0.512,,,,AHR data,
21,1999,1999 Annual,All Determinants,Michigan,28.0,0.017,,,,AHR data,
22,1999,1999 Annual,All Determinants,Minnesota,1.0,0.595,,,,AHR data,
23,1999,1999 Annual,All Determinants,Mississippi,47.0,-0.419,,,,AHR data,
24,1999,1999 Annual,All Determinants,Missouri,31.0,-0.049,,,,AHR data,
25,1999,1999 Annual,All Determinants,Montana,30.0,-0.019,,,,AHR data,
26,1999,1999 Annual,All Determinants,Nebraska,14.0,0.312,,,,AHR data,
27,1999,1999 Annual,All Determinants,Nevada,45.0,-0.40700000000000003,,,,AHR data,
28,1999,1999 Annual,All Determinants,New Hampshire,2.0,0.556,,,,AHR data,
29,1999,1999 Annual,All Determinants,New Jersey,13.0,0.317,,,,AHR data,
30,1999,1999 Annual,All Determinants,New Mexico,49.0,-0.474,,,,AHR data,
31,1999,1999 Annual,All Determinants,New York,36.0,-0.213,,,,AHR data,
32,1999,1999 Annual,All Determinants,North Carolina,32.0,-0.078,,,,AHR data,
33,1999,1999 Annual,All Determinants,North Dakota,20.0,0.184,,,,AHR data,
34,1999,1999 Annual,All Determinants,Ohio,23.0,0.122,,,,AHR data,
35,1999,1999 Annual,All Determinants,Oklahoma,40.0,-0.278,,,,AHR data,
36,1999,1999 Annual,All Determinants,Oregon,22.0,0.149,,,,AHR data,
37,1999,1999 Annual,All Determinants,Pennsylvania,21.0,0.16899999999999998,,,,AHR data,
38,1999,1999 Annual,All Determinants,Rhode Island,12.0,0.32899999999999996,,,,AHR data,
39,1999,1999 Annual,All Determinants,South Carolina,44.0,-0.39899999999999997,,,,AHR data,
40,1999,1999 Annual,All Determinants,South Dakota,26.0,0.077,,,,AHR data,
41,1999,1999 Annual,All Determinants,Tennessee,41.0,-0.282,,,,AHR data,
42,1999,1999 Annual,All Determinants,Texas,38.0,-0.259,,,,AHR data,
43,1999,1999 Annual,All Determinants,United States,,,,,,AHR data,
44,1999,1999 Annual,All Determinants,Utah,8.0,0.39799999999999996,,,,AHR data,
45,1999,1999 Annual,All Determinants,Vermont,7.0,0.431,,,,AHR data,
46,1999,1999 Annual,All Determinants,Virginia,9.0,0.381,,,,AHR data,
47,1999,1999 Annual,All Determinants,Washington,11.0,0.33299999999999996,,,,AHR data,
48,1999,1999 Annual,All Determinants,West Virginia,42.0,-0.309,,,,AHR data,
49,1999,1999 Annual,All Determinants,Wisconsin,5.0,0.475,,,,AHR data,
