,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
0,2011,2011 Annual,Air Pollution,Nebraska,12.0,8.2,-1.27,,,AHR data,
1,2011,2011 Annual,Air Pollution,United States,,10.8,,,,AHR data,
2,2011,2011 Annual,Air Pollution,Washington,22.0,9.6,-0.59,,,AHR data,
3,2011,2011 Annual,Air Pollution,Maine,12.0,8.2,-1.27,,,AHR data,
4,2011,2011 Annual,Air Pollution,Alaska,4.0,6.3,-2.0,,,AHR data,
5,2011,2011 Annual,Air Pollution,California,50.0,15.1,2.0,,,AHR data,
6,2011,2011 Annual,Air Pollution,Georgia,46.0,12.0,0.59,,,AHR data,
7,2011,2011 Annual,Air Pollution,Connecticut,27.0,9.9,-0.44,,,AHR data,
8,2011,2011 Annual,Air Pollution,Illinois,43.0,11.8,0.49,,,AHR data,
9,2011,2011 Annual,Air Pollution,Massachusetts,18.0,8.9,-0.93,,,AHR data,
10,2011,2011 Annual,Air Pollution,West Virginia,44.0,11.9,0.54,,,AHR data,
11,2011,2011 Annual,Air Pollution,New Jersey,25.0,9.8,-0.49,,,AHR data,
12,2011,2011 Annual,Air Pollution,Colorado,5.0,7.0,-1.86,,,AHR data,
13,2011,2011 Annual,Air Pollution,Arkansas,36.0,10.9,0.05,,,AHR data,
14,2011,2011 Annual,Air Pollution,North Carolina,35.0,10.8,0.0,,,AHR data,
15,2011,2011 Annual,Air Pollution,Wisconsin,34.0,10.5,-0.15,,,AHR data,
16,2011,2011 Annual,Air Pollution,Mississippi,31.0,10.3,-0.24,,,AHR data,
17,2011,2011 Annual,Air Pollution,Delaware,42.0,11.6,0.39,,,AHR data,
18,2011,2011 Annual,Air Pollution,Arizona,20.0,9.3,-0.73,,,AHR data,
19,2011,2011 Annual,Air Pollution,Hawaii,14.0,8.6,-1.08,,,AHR data,
20,2011,2011 Annual,Air Pollution,Iowa,29.0,10.2,-0.29,,,AHR data,
21,2011,2011 Annual,Air Pollution,Maryland,40.0,11.5,0.34,,,AHR data,
22,2011,2011 Annual,Air Pollution,Indiana,49.0,13.1,1.13,,,AHR data,
23,2011,2011 Annual,Air Pollution,Rhode Island,17.0,8.7,-1.03,,,AHR data,
24,2011,2011 Annual,Air Pollution,Vermont,6.0,7.1,-1.81,,,AHR data,
25,2011,2011 Annual,Air Pollution,Missouri,36.0,10.9,0.05,,,AHR data,
26,2011,2011 Annual,Air Pollution,Texas,32.0,10.4,-0.2,,,AHR data,
27,2011,2011 Annual,Air Pollution,Virginia,32.0,10.4,-0.2,,,AHR data,
28,2011,2011 Annual,Air Pollution,New Hampshire,10.0,7.8,-1.47,,,AHR data,
29,2011,2011 Annual,Air Pollution,Wyoming,1.0,5.2,-2.0,,,AHR data,
30,2011,2011 Annual,Air Pollution,Oregon,8.0,7.3,-1.71,,,AHR data,
31,2011,2011 Annual,Air Pollution,Alabama,40.0,11.5,0.34,,,AHR data,
32,2011,2011 Annual,Air Pollution,Montana,9.0,7.7,-1.52,,,AHR data,
33,2011,2011 Annual,Air Pollution,Nevada,18.0,8.9,-0.93,,,AHR data,
34,2011,2011 Annual,Air Pollution,Florida,10.0,7.8,-1.47,,,AHR data,
35,2011,2011 Annual,Air Pollution,New York,24.0,9.7,-0.54,,,AHR data,
36,2011,2011 Annual,Air Pollution,Utah,22.0,9.6,-0.59,,,AHR data,
37,2011,2011 Annual,Air Pollution,New Mexico,3.0,5.8,-2.0,,,AHR data,
38,2011,2011 Annual,Air Pollution,District of Columbia,,11.4,,,,AHR data,
39,2011,2011 Annual,Air Pollution,Michigan,28.0,10.1,-0.34,,,AHR data,
40,2011,2011 Annual,Air Pollution,Oklahoma,29.0,10.2,-0.29,,,AHR data,
